 6.00058937e-06  3.17419225e-02 
 6.01000000e-06  3.17419226e-02 
 6.01100000e-06  3.17039061e-02 
 6.01300000e-06  3.22091216e-02 
 6.01700000e-06  4.64514966e-02 
 6.02000000e-06  7.24688040e-02 
 6.02038763e-06  7.66432138e-02 
 6.02116288e-06  8.49776769e-02 
 6.02271338e-06  1.01560758e-01 
 6.02581438e-06  1.34386480e-01 
 6.03201639e-06  1.98699296e-01 
 6.04201639e-06  2.98744069e-01 
 6.05201639e-06  3.94439580e-01 
 6.06201639e-06  4.85974903e-01 
 6.07201639e-06  5.73530895e-01 
 6.08201639e-06  6.57280551e-01 
 6.09201639e-06  7.37389343e-01 
 6.10201639e-06  8.14015552e-01 
 6.11201639e-06  8.87310576e-01 
 6.12201639e-06  9.57419233e-01 
 6.13201639e-06  1.02448004e+00 
 6.14201639e-06  1.08862551e+00 
 6.15201639e-06  1.14998237e+00 
 6.16201639e-06  1.20867185e+00 
 6.17201639e-06  1.26480991e+00 
 6.18201639e-06  1.31850747e+00 
 6.19201639e-06  1.36987063e+00 
 6.20201639e-06  1.41900087e+00 
 6.21201639e-06  1.46599526e+00 
 6.22201639e-06  1.51094665e+00 
 6.23201639e-06  1.55394386e+00 
 6.24201639e-06  1.59507185e+00 
 6.25201639e-06  1.63441188e+00 
 6.26201639e-06  1.67204166e+00 
 6.27201639e-06  1.70803556e+00 
 6.28201639e-06  1.74246470e+00 
 6.29201639e-06  1.77539708e+00 
 6.30201639e-06  1.80689779e+00 
 6.31201639e-06  1.83702907e+00 
 6.32201639e-06  1.86585044e+00 
 6.33201639e-06  1.89341886e+00 
 6.34201639e-06  1.91978879e+00 
 6.35201639e-06  1.94501233e+00 
 6.36201639e-06  1.96913933e+00 
 6.37201639e-06  1.99221744e+00 
 6.38201639e-06  2.01429228e+00 
 6.39201639e-06  2.03540746e+00 
 6.40201639e-06  2.05560469e+00 
 6.41201639e-06  2.07492388e+00 
 6.42201639e-06  2.09340321e+00 
 6.43201639e-06  2.11107918e+00 
 6.44201639e-06  2.12798672e+00 
 6.45201639e-06  2.14415923e+00 
 6.46201639e-06  2.15962868e+00 
 6.47201639e-06  2.17442562e+00 
 6.48201639e-06  2.18857928e+00 
 6.49201639e-06  2.20211765e+00 
 6.50201639e-06  2.21506745e+00 
 6.51201639e-06  2.22745429e+00 
 6.52201639e-06  2.23930263e+00 
 6.53201639e-06  2.25063589e+00 
 6.54201639e-06  2.26147645e+00 
 6.55201639e-06  2.27184574e+00 
 6.56201639e-06  2.28176424e+00 
 6.57201639e-06  2.29125156e+00 
 6.58201639e-06  2.30032643e+00 
 6.59201639e-06  2.30900679e+00 
 6.60201639e-06  2.31730978e+00 
 6.61201639e-06  2.32525182e+00 
 6.62201639e-06  2.33284859e+00 
 6.63201639e-06  2.34011510e+00 
 6.64201639e-06  2.34706572e+00 
 6.65201639e-06  2.35371417e+00 
 6.66201639e-06  2.36007359e+00 
 6.67201639e-06  2.36615655e+00 
 6.68201639e-06  2.37197506e+00 
 6.69201639e-06  2.37754062e+00 
 6.70201639e-06  2.38286423e+00 
 6.71201639e-06  2.38795640e+00 
 6.72201639e-06  2.39282721e+00 
 6.73201639e-06  2.39748626e+00 
 6.74201639e-06  2.40194277e+00 
 6.75201639e-06  2.40620554e+00 
 6.76201639e-06  2.41028299e+00 
 6.77201639e-06  2.41418318e+00 
 6.78201639e-06  2.41791382e+00 
 6.79201639e-06  2.42148228e+00 
 6.80201639e-06  2.42489560e+00 
 6.81201639e-06  2.42816054e+00 
 6.82201639e-06  2.43128354e+00 
 6.83201639e-06  2.43427077e+00 
 6.84201639e-06  2.43712814e+00 
 6.85201639e-06  2.43986129e+00 
 6.86201639e-06  2.44247562e+00 
 6.87201639e-06  2.44497630e+00 
 6.88201639e-06  2.44736826e+00 
 6.89201639e-06  2.44965624e+00 
 6.90201639e-06  2.45184475e+00 
 6.91201639e-06  2.45393812e+00 
 6.92201639e-06  2.45594049e+00 
 6.93201639e-06  2.45785580e+00 
 6.94201639e-06  2.45968785e+00 
 6.95201639e-06  2.46144026e+00 
 6.96201639e-06  2.46311648e+00 
 6.97201639e-06  2.46471984e+00 
 6.98201639e-06  2.46625349e+00 
 6.99201639e-06  2.46772046e+00 
 7.00201639e-06  2.46912367e+00 
 7.01201639e-06  2.47046587e+00 
 7.02201639e-06  2.47174972e+00 
 7.03201639e-06  2.47297776e+00 
 7.04201639e-06  2.47415241e+00 
 7.05201639e-06  2.47527599e+00 
 7.06201639e-06  2.47635073e+00 
 7.07201639e-06  2.47737875e+00 
 7.08201639e-06  2.47836208e+00 
 7.09201639e-06  2.47930265e+00 
 7.10201639e-06  2.48020234e+00 
 7.11201639e-06  2.48106292e+00 
 7.12201639e-06  2.48188608e+00 
 7.13201639e-06  2.48267346e+00 
 7.14201639e-06  2.48342661e+00 
 7.15201639e-06  2.48414701e+00 
 7.16201639e-06  2.48483610e+00 
 7.17201639e-06  2.48549523e+00 
 7.18201639e-06  2.48612571e+00 
 7.19201639e-06  2.48672878e+00 
 7.20201639e-06  2.48730563e+00 
 7.21201639e-06  2.48785740e+00 
 7.22201639e-06  2.48838519e+00 
 7.23201639e-06  2.48889003e+00 
 7.24201639e-06  2.48937292e+00 
 7.25201639e-06  2.48983482e+00 
 7.26201639e-06  2.49027664e+00 
 7.27201639e-06  2.49069926e+00 
 7.28201639e-06  2.49110350e+00 
 7.29201639e-06  2.49149016e+00 
 7.30201639e-06  2.49186002e+00 
 7.31201639e-06  2.49221380e+00 
 7.32201639e-06  2.49255220e+00 
 7.33201639e-06  2.49287589e+00 
 7.34201639e-06  2.49318550e+00 
 7.35201639e-06  2.49348166e+00 
 7.36201639e-06  2.49376494e+00 
 7.37201639e-06  2.49403591e+00 
 7.38201639e-06  2.49429509e+00 
 7.39201639e-06  2.49454301e+00 
 7.40201639e-06  2.49478015e+00 
 7.41201639e-06  2.49500698e+00 
 7.42201639e-06  2.49522395e+00 
 7.43201639e-06  2.49543149e+00 
 7.44201639e-06  2.49563001e+00 
 7.45201639e-06  2.49581989e+00 
 7.46201639e-06  2.49600152e+00 
 7.47201639e-06  2.49617526e+00 
 7.48201639e-06  2.49634144e+00 
 7.49201639e-06  2.49650040e+00 
 7.50201639e-06  2.49665244e+00 
 7.51201639e-06  2.49679788e+00 
 7.52201639e-06  2.49693700e+00 
 7.53201639e-06  2.49707006e+00 
 7.54201639e-06  2.49719734e+00 
 7.55201639e-06  2.49731909e+00 
 7.56201639e-06  2.49743555e+00 
 7.57201639e-06  2.49754694e+00 
 7.58201639e-06  2.49765349e+00 
 7.59201639e-06  2.49775541e+00 
 7.60201639e-06  2.49785290e+00 
 7.61201639e-06  2.49794615e+00 
 7.62201639e-06  2.49803534e+00 
 7.63201639e-06  2.49812066e+00 
 7.64201639e-06  2.49820227e+00 
 7.65201639e-06  2.49828033e+00 
 7.66201639e-06  2.49835500e+00 
 7.67201639e-06  2.49842642e+00 
 7.68201639e-06  2.49849473e+00 
 7.69201639e-06  2.49856008e+00 
 7.70201639e-06  2.49862259e+00 
 7.71201639e-06  2.49868238e+00 
