 0.00000000e+00  1.80000000e+00  0.00000000e+00  6.17094572e+03 
 1.00000000e-14  1.79999708e+00  1.00000000e-14  6.17230859e+03 
 2.00000000e-14  1.79999417e+00  2.00000000e-14  6.17250610e+03 
 4.00000000e-14  1.79998834e+00  4.00000000e-14  6.17254941e+03 
 8.00000000e-14  1.79997667e+00  8.00000000e-14  6.17246582e+03 
 1.60000000e-13  1.79995334e+00  1.60000000e-13  6.17243482e+03 
 3.20000000e-13  1.79990668e+00  3.20000000e-13  6.17225128e+03 
 6.40000000e-13  1.79981337e+00  6.40000000e-13  6.17199909e+03 
 1.28000000e-12  1.79962674e+00  1.28000000e-12  6.17138298e+03 
 2.28000000e-12  1.79933513e+00  2.28000000e-12  6.17051435e+03 
 3.28000000e-12  1.79904353e+00  3.28000000e-12  6.16957297e+03 
 4.28000000e-12  1.79875194e+00  4.28000000e-12  6.16870380e+03 
 5.28000000e-12  1.79846034e+00  5.28000000e-12  6.16776293e+03 
 6.28000000e-12  1.79816876e+00  6.28000000e-12  6.16689322e+03 
 7.28000000e-12  1.79787717e+00  7.28000000e-12  6.16595284e+03 
 8.28000000e-12  1.79758560e+00  8.28000000e-12  6.16508260e+03 
 9.28000000e-12  1.79729402e+00  9.28000000e-12  6.16414271e+03 
 1.02800000e-11  1.79700245e+00  1.02800000e-11  6.16327195e+03 
 1.12800000e-11  1.79671089e+00  1.12800000e-11  6.16233254e+03 
 1.22800000e-11  1.79641933e+00  1.22800000e-11  6.16146127e+03 
 1.32800000e-11  1.79612777e+00  1.32800000e-11  6.16052233e+03 
 1.42800000e-11  1.79583622e+00  1.42800000e-11  6.15965055e+03 
 1.52800000e-11  1.79554467e+00  1.52800000e-11  6.15871208e+03 
 1.62800000e-11  1.79525313e+00  1.62800000e-11  6.15783980e+03 
 1.72800000e-11  1.79496159e+00  1.72800000e-11  6.15690179e+03 
 1.82800000e-11  1.79467006e+00  1.82800000e-11  6.15602902e+03 
 1.92800000e-11  1.79437853e+00  1.92800000e-11  6.15509146e+03 
 2.02800000e-11  1.79408701e+00  2.02800000e-11  6.15421820e+03 
 2.12800000e-11  1.79379549e+00  2.12800000e-11  6.15328109e+03 
 2.22800000e-11  1.79350397e+00  2.22800000e-11  6.15240735e+03 
 2.32800000e-11  1.79321246e+00  2.32800000e-11  6.15147067e+03 
 2.42800000e-11  1.79292095e+00  2.42800000e-11  6.15059647e+03 
 2.52800000e-11  1.79262945e+00  2.52800000e-11  6.14966022e+03 
 2.62800000e-11  1.79233795e+00  2.62800000e-11  6.14878555e+03 
 2.72800000e-11  1.79204646e+00  2.72800000e-11  6.14784973e+03 
 2.82800000e-11  1.79175497e+00  2.82800000e-11  6.14697460e+03 
 2.92800000e-11  1.79146349e+00  2.92800000e-11  6.14603920e+03 
 3.02800000e-11  1.79117201e+00  3.02800000e-11  6.14516362e+03 
 3.12800000e-11  1.79088053e+00  3.12800000e-11  6.14422863e+03 
 3.22800000e-11  1.79058906e+00  3.22800000e-11  6.14335260e+03 
 3.32800000e-11  1.79029760e+00  3.32800000e-11  6.14241802e+03 
 3.42800000e-11  1.79000613e+00  3.42800000e-11  6.14154155e+03 
 3.52800000e-11  1.78971468e+00  3.52800000e-11  6.14060737e+03 
