 1.66400000e-11 -1.79803924e+00  1.66400000e-11  1.52600268e+04 
 1.71400000e-11 -1.79798032e+00  1.71400000e-11  1.52596485e+04 
 1.76400000e-11 -1.79792141e+00  1.76400000e-11  1.52591506e+04 
 1.81400000e-11 -1.79786250e+00  1.81400000e-11  1.52587695e+04 
 1.86400000e-11 -1.79780359e+00  1.86400000e-11  1.52582742e+04 
 1.91400000e-11 -1.79774467e+00  1.91400000e-11  1.52578905e+04 
 1.96400000e-11 -1.79768576e+00  1.96400000e-11  1.52573979e+04 
 2.01400000e-11 -1.79762685e+00  2.01400000e-11  1.52570116e+04 
 2.06400000e-11 -1.79756794e+00  2.06400000e-11  1.52565214e+04 
 2.11400000e-11 -1.79750903e+00  2.11400000e-11  1.52561327e+04 
 2.16400000e-11 -1.79745012e+00  2.16400000e-11  1.52556450e+04 
 2.21400000e-11 -1.79739120e+00  2.21400000e-11  1.52552540e+04 
 2.26400000e-11 -1.79733229e+00  2.26400000e-11  1.52547684e+04 
 2.31400000e-11 -1.79727338e+00  2.31400000e-11  1.52543752e+04 
 2.36400000e-11 -1.79721447e+00  2.36400000e-11  1.52538919e+04 
 2.41400000e-11 -1.79715556e+00  2.41400000e-11  1.52534966e+04 
 2.46400000e-11 -1.79709665e+00  2.46400000e-11  1.52530153e+04 
 2.51400000e-11 -1.79703774e+00  2.51400000e-11  1.52526180e+04 
 2.56400000e-11 -1.79697884e+00  2.56400000e-11  1.52521386e+04 
 2.61400000e-11 -1.79691993e+00  2.61400000e-11  1.52517394e+04 
 2.66400000e-11 -1.79686102e+00  2.66400000e-11  1.52512619e+04 
 2.71400000e-11 -1.79680211e+00  2.71400000e-11  1.52508609e+04 
 2.76400000e-11 -1.79674320e+00  2.76400000e-11  1.52503852e+04 
 2.81400000e-11 -1.79668429e+00  2.81400000e-11  1.52499825e+04 
 2.86400000e-11 -1.79662539e+00  2.86400000e-11  1.52495085e+04 
 2.91400000e-11 -1.79656648e+00  2.91400000e-11  1.52491041e+04 
 2.96400000e-11 -1.79650757e+00  2.96400000e-11  1.52486317e+04 
 3.01400000e-11 -1.79644866e+00  3.01400000e-11  1.52482257e+04 
 3.06400000e-11 -1.79638976e+00  3.06400000e-11  1.52477549e+04 
 3.11400000e-11 -1.79633085e+00  3.11400000e-11  1.52473474e+04 
 3.16400000e-11 -1.79627194e+00  3.16400000e-11  1.52468781e+04 
 3.21400000e-11 -1.79621304e+00  3.21400000e-11  1.52464692e+04 
 3.26400000e-11 -1.79615413e+00  3.26400000e-11  1.52460013e+04 
 3.31400000e-11 -1.79609523e+00  3.31400000e-11  1.52455909e+04 
 3.36400000e-11 -1.79603632e+00  3.36400000e-11  1.52451244e+04 
 3.41400000e-11 -1.79597742e+00  3.41400000e-11  1.52447128e+04 
 3.46400000e-11 -1.79591851e+00  3.46400000e-11  1.52442475e+04 
 3.51400000e-11 -1.79585961e+00  3.51400000e-11  1.52438346e+04 
 3.56400000e-11 -1.79580070e+00  3.56400000e-11  1.52433706e+04 
 3.61400000e-11 -1.79574180e+00  3.61400000e-11  1.52429565e+04 
 3.66400000e-11 -1.79568290e+00  3.66400000e-11  1.52424936e+04 
 3.71400000e-11 -1.79562399e+00  3.71400000e-11  1.52420784e+04 
 3.76400000e-11 -1.79556509e+00  3.76400000e-11  1.52416167e+04 
 3.81400000e-11 -1.79550618e+00  3.81400000e-11  1.52412004e+04 
 3.86400000e-11 -1.79544728e+00  3.86400000e-11  1.52407397e+04 
 3.91400000e-11 -1.79538838e+00  3.91400000e-11  1.52403224e+04 
 3.96400000e-11 -1.79532948e+00  3.96400000e-11  1.52398627e+04 
 4.01400000e-11 -1.79527057e+00  4.01400000e-11  1.52394445e+04 
 4.06400000e-11 -1.79521167e+00  4.06400000e-11  1.52389857e+04 
 4.11400000e-11 -1.79515277e+00  4.11400000e-11  1.52385665e+04 
 4.16400000e-11 -1.79509387e+00  4.16400000e-11  1.52381087e+04 
 4.21400000e-11 -1.79503497e+00  4.21400000e-11  1.52376886e+04 
 4.26400000e-11 -1.79497607e+00  4.26400000e-11  1.52372317e+04 
 4.31400000e-11 -1.79491717e+00  4.31400000e-11  1.52368107e+04 
 4.36400000e-11 -1.79485827e+00  4.36400000e-11  1.52363547e+04 
 4.41400000e-11 -1.79479936e+00  4.41400000e-11  1.52359329e+04 
 4.46400000e-11 -1.79474046e+00  4.46400000e-11  1.52354776e+04 
 4.51400000e-11 -1.79468156e+00  4.51400000e-11  1.52350551e+04 
 4.56400000e-11 -1.79462267e+00  4.56400000e-11  1.52346006e+04 
 4.61400000e-11 -1.79456377e+00  4.61400000e-11  1.52341773e+04 
 4.66400000e-11 -1.79450487e+00  4.66400000e-11  1.52337235e+04 
 4.71400000e-11 -1.79444597e+00  4.71400000e-11  1.52332995e+04 
 4.76400000e-11 -1.79438707e+00  4.76400000e-11  1.52328465e+04 
 4.81400000e-11 -1.79432817e+00  4.81400000e-11  1.52324218e+04 
 4.86400000e-11 -1.79426927e+00  4.86400000e-11  1.52319694e+04 
 4.91400000e-11 -1.79421037e+00  4.91400000e-11  1.52315441e+04 
 4.96400000e-11 -1.79415148e+00  4.96400000e-11  1.52310923e+04 
 5.01400000e-11 -1.79409258e+00  5.01400000e-11  1.52306664e+04 
 5.06400000e-11 -1.79403368e+00  5.06400000e-11  1.52302152e+04 
 5.11400000e-11 -1.79397478e+00  5.11400000e-11  1.52297887e+04 
 5.16400000e-11 -1.79391589e+00  5.16400000e-11  1.52293381e+04 
 5.21400000e-11 -1.79385699e+00  5.21400000e-11  1.52289111e+04 
 5.26400000e-11 -1.79379809e+00  5.26400000e-11  1.52284610e+04 
 5.31400000e-11 -1.79373920e+00  5.31400000e-11  1.52280334e+04 
 5.36400000e-11 -1.79368030e+00  5.36400000e-11  1.52275840e+04 
 5.41400000e-11 -1.79362141e+00  5.41400000e-11  1.52271558e+04 
 5.46400000e-11 -1.79356251e+00  5.46400000e-11  1.52267069e+04 
 5.51400000e-11 -1.79350362e+00  5.51400000e-11  1.52262783e+04 
 5.56400000e-11 -1.79344472e+00  5.56400000e-11  1.52258298e+04 
 5.61400000e-11 -1.79338583e+00  5.61400000e-11  1.52254007e+04 
 5.66400000e-11 -1.79332693e+00  5.66400000e-11  1.52249526e+04 
 5.71400000e-11 -1.79326804e+00  5.71400000e-11  1.52245232e+04 
 5.76400000e-11 -1.79320914e+00  5.76400000e-11  1.52240755e+04 
 5.81400000e-11 -1.79315025e+00  5.81400000e-11  1.52236456e+04 
 5.86400000e-11 -1.79309136e+00  5.86400000e-11  1.52231984e+04 
 5.91400000e-11 -1.79303246e+00  5.91400000e-11  1.52227681e+04 
 5.96400000e-11 -1.79297357e+00  5.96400000e-11  1.52223213e+04 
 6.01400000e-11 -1.79291468e+00  6.01400000e-11  1.52218906e+04 
 6.06400000e-11 -1.79285579e+00  6.06400000e-11  1.52214442e+04 
 6.11400000e-11 -1.79279689e+00  6.11400000e-11  1.52210132e+04 
 6.16400000e-11 -1.79273800e+00  6.16400000e-11  1.52205671e+04 
 6.21400000e-11 -1.79267911e+00  6.21400000e-11  1.52201357e+04 
 6.26400000e-11 -1.79262022e+00  6.26400000e-11  1.52196900e+04 
 6.31400000e-11 -1.79256133e+00  6.31400000e-11  1.52192583e+04 
 6.36400000e-11 -1.79250244e+00  6.36400000e-11  1.52188129e+04 
 6.41400000e-11 -1.79244354e+00  6.41400000e-11  1.52183809e+04 
 6.46400000e-11 -1.79238465e+00  6.46400000e-11  1.52179358e+04 
 6.51400000e-11 -1.79232576e+00  6.51400000e-11  1.52175035e+04 
 6.56400000e-11 -1.79226687e+00  6.56400000e-11  1.52170587e+04 
 6.61400000e-11 -1.79220798e+00  6.61400000e-11  1.52166261e+04 
 6.66400000e-11 -1.79214909e+00  6.66400000e-11  1.52161816e+04 
 6.71400000e-11 -1.79209020e+00  6.71400000e-11  1.52157487e+04 
 6.76400000e-11 -1.79203132e+00  6.76400000e-11  1.52153045e+04 
 6.81400000e-11 -1.79197243e+00  6.81400000e-11  1.52148714e+04 
 6.86400000e-11 -1.79191354e+00  6.86400000e-11  1.52144274e+04 
 6.91400000e-11 -1.79185465e+00  6.91400000e-11  1.52139940e+04 
 6.96400000e-11 -1.79179576e+00  6.96400000e-11  1.52135503e+04 
 7.01400000e-11 -1.79173687e+00  7.01400000e-11  1.52131167e+04 
 7.06400000e-11 -1.79167798e+00  7.06400000e-11  1.52126733e+04 
 7.11400000e-11 -1.79161910e+00  7.11400000e-11  1.52122394e+04 
 7.16400000e-11 -1.79156021e+00  7.16400000e-11  1.52117962e+04 
 7.21400000e-11 -1.79150132e+00  7.21400000e-11  1.52113621e+04 
 7.26400000e-11 -1.79144244e+00  7.26400000e-11  1.52109191e+04 
 7.31400000e-11 -1.79138355e+00  7.31400000e-11  1.52104848e+04 
 7.36400000e-11 -1.79132466e+00  7.36400000e-11  1.52100420e+04 
 7.41400000e-11 -1.79126578e+00  7.41400000e-11  1.52096076e+04 
 7.46400000e-11 -1.79120689e+00  7.46400000e-11  1.52091650e+04 
 7.51400000e-11 -1.79114801e+00  7.51400000e-11  1.52087303e+04 
 7.56400000e-11 -1.79108912e+00  7.56400000e-11  1.52082879e+04 
 7.61400000e-11 -1.79103023e+00  7.61400000e-11  1.52078531e+04 
 7.66400000e-11 -1.79097135e+00  7.66400000e-11  1.52074108e+04 
 7.71400000e-11 -1.79091247e+00  7.71400000e-11  1.52069758e+04 
 7.76400000e-11 -1.79085358e+00  7.76400000e-11  1.52065338e+04 
 7.81400000e-11 -1.79079470e+00  7.81400000e-11  1.52060986e+04 
 7.86400000e-11 -1.79073581e+00  7.86400000e-11  1.52056567e+04 
 7.91400000e-11 -1.79067693e+00  7.91400000e-11  1.52052214e+04 
 7.96400000e-11 -1.79061805e+00  7.96400000e-11  1.52047797e+04 
 8.01400000e-11 -1.79055916e+00  8.01400000e-11  1.52043442e+04 
 8.06400000e-11 -1.79050028e+00  8.06400000e-11  1.52039027e+04 
 8.11400000e-11 -1.79044140e+00  8.11400000e-11  1.52034671e+04 
 8.16400000e-11 -1.79038251e+00  8.16400000e-11  1.52030256e+04 
 8.21400000e-11 -1.79032363e+00  8.21400000e-11  1.52025899e+04 
 8.26400000e-11 -1.79026475e+00  8.26400000e-11  1.52021486e+04 
 8.31400000e-11 -1.79020587e+00  8.31400000e-11  1.52017128e+04 
 8.36400000e-11 -1.79014699e+00  8.36400000e-11  1.52012716e+04 
 8.41400000e-11 -1.79008810e+00  8.41400000e-11  1.52008356e+04 
 8.46400000e-11 -1.79002922e+00  8.46400000e-11  1.52003946e+04 
 8.51400000e-11 -1.78997034e+00  8.51400000e-11  1.51999585e+04 
 8.56400000e-11 -1.78991146e+00  8.56400000e-11  1.51995176e+04 
 8.61400000e-11 -1.78985258e+00  8.61400000e-11  1.51990814e+04 
 8.66400000e-11 -1.78979370e+00  8.66400000e-11  1.51986406e+04 
 8.71400000e-11 -1.78973482e+00  8.71400000e-11  1.51982043e+04 
 8.76400000e-11 -1.78967594e+00  8.76400000e-11  1.51977636e+04 
 8.81400000e-11 -1.78961706e+00  8.81400000e-11  1.51973272e+04 
 8.86400000e-11 -1.78955818e+00  8.86400000e-11  1.51968866e+04 
 8.91400000e-11 -1.78949930e+00  8.91400000e-11  1.51964501e+04 
 8.96400000e-11 -1.78944043e+00  8.96400000e-11  1.51960096e+04 
 9.01400000e-11 -1.78938155e+00  9.01400000e-11  1.51955730e+04 
 9.06400000e-11 -1.78932267e+00  9.06400000e-11  1.51951326e+04 
 9.11400000e-11 -1.78926379e+00  9.11400000e-11  1.51946960e+04 
 9.16400000e-11 -1.78920491e+00  9.16400000e-11  1.51942557e+04 
 9.21400000e-11 -1.78914604e+00  9.21400000e-11  1.51938189e+04 
 9.26400000e-11 -1.78908716e+00  9.26400000e-11  1.51933787e+04 
 9.31400000e-11 -1.78902828e+00  9.31400000e-11  1.51929419e+04 
 9.36400000e-11 -1.78896940e+00  9.36400000e-11  1.51925018e+04 
 9.41400000e-11 -1.78891053e+00  9.41400000e-11  1.51920649e+04 
 9.46400000e-11 -1.78885165e+00  9.46400000e-11  1.51916248e+04 
 9.51400000e-11 -1.78879277e+00  9.51400000e-11  1.51911879e+04 
 9.56400000e-11 -1.78873390e+00  9.56400000e-11  1.51907479e+04 
 9.61400000e-11 -1.78867502e+00  9.61400000e-11  1.51903109e+04 
 9.66400000e-11 -1.78861615e+00  9.66400000e-11  1.51898710e+04 
 9.71400000e-11 -1.78855727e+00  9.71400000e-11  1.51894339e+04 
 9.76400000e-11 -1.78849840e+00  9.76400000e-11  1.51889940e+04 
 9.81400000e-11 -1.78843952e+00  9.81400000e-11  1.51885569e+04 
 9.86400000e-11 -1.78838065e+00  9.86400000e-11  1.51881171e+04 
 9.91400000e-11 -1.78832177e+00  9.91400000e-11  1.51876799e+04 
 9.96400000e-11 -1.78826290e+00  9.96400000e-11  1.51872402e+04 
 1.00140000e-10 -1.78820403e+00  1.00140000e-10  1.51868030e+04 
 1.00640000e-10 -1.78814515e+00  1.00640000e-10  1.51863633e+04 
 1.01140000e-10 -1.78808628e+00  1.01140000e-10  1.51859260e+04 
 1.01640000e-10 -1.78802741e+00  1.01640000e-10  1.51854864e+04 
 1.02140000e-10 -1.78796853e+00  1.02140000e-10  1.51850491e+04 
 1.02640000e-10 -1.78790966e+00  1.02640000e-10  1.51846095e+04 
 1.03140000e-10 -1.78785079e+00  1.03140000e-10  1.51841721e+04 
 1.03640000e-10 -1.78779192e+00  1.03640000e-10  1.51837327e+04 
 1.04140000e-10 -1.78773305e+00  1.04140000e-10  1.51832952e+04 
 1.04640000e-10 -1.78767417e+00  1.04640000e-10  1.51828558e+04 
 1.05140000e-10 -1.78761530e+00  1.05140000e-10  1.51824183e+04 
 1.05640000e-10 -1.78755643e+00  1.05640000e-10  1.51819790e+04 
 1.06140000e-10 -1.78749756e+00  1.06140000e-10  1.51815414e+04 
 1.06640000e-10 -1.78743869e+00  1.06640000e-10  1.51811021e+04 
 1.07140000e-10 -1.78737982e+00  1.07140000e-10  1.51806645e+04 
 1.07640000e-10 -1.78732095e+00  1.07640000e-10  1.51802253e+04 
 1.08140000e-10 -1.78726208e+00  1.08140000e-10  1.51797877e+04 
 1.08640000e-10 -1.78720321e+00  1.08640000e-10  1.51793484e+04 
 1.09140000e-10 -1.78714434e+00  1.09140000e-10  1.51789108e+04 
 1.09640000e-10 -1.78708547e+00  1.09640000e-10  1.51784716e+04 
 1.10140000e-10 -1.78702660e+00  1.10140000e-10  1.51780339e+04 
 1.10640000e-10 -1.78696773e+00  1.10640000e-10  1.51775948e+04 
 1.11140000e-10 -1.78690886e+00  1.11140000e-10  1.51771571e+04 
 1.11640000e-10 -1.78685000e+00  1.11640000e-10  1.51767180e+04 
 1.12140000e-10 -1.78679113e+00  1.12140000e-10  1.51762803e+04 
 1.12640000e-10 -1.78673226e+00  1.12640000e-10  1.51758412e+04 
 1.13140000e-10 -1.78667339e+00  1.13140000e-10  1.51754034e+04 
 1.13640000e-10 -1.78661453e+00  1.13640000e-10  1.51749644e+04 
 1.14140000e-10 -1.78655566e+00  1.14140000e-10  1.51745266e+04 
 1.14640000e-10 -1.78649679e+00  1.14640000e-10  1.51740876e+04 
 1.15140000e-10 -1.78643793e+00  1.15140000e-10  1.51736498e+04 
 1.15640000e-10 -1.78637906e+00  1.15640000e-10  1.51732108e+04 
 1.16140000e-10 -1.78632019e+00  1.16140000e-10  1.51727730e+04 
 1.16640000e-10 -1.78626133e+00  1.16640000e-10  1.51723341e+04 
 1.17140000e-10 -1.78620246e+00  1.17140000e-10  1.51718962e+04 
 1.17640000e-10 -1.78614360e+00  1.17640000e-10  1.51714573e+04 
 1.18140000e-10 -1.78608473e+00  1.18140000e-10  1.51710194e+04 
 1.18640000e-10 -1.78602587e+00  1.18640000e-10  1.51705806e+04 
 1.19140000e-10 -1.78596700e+00  1.19140000e-10  1.51701427e+04 
 1.19640000e-10 -1.78590814e+00  1.19640000e-10  1.51697038e+04 
 1.20140000e-10 -1.78584927e+00  1.20140000e-10  1.51692659e+04 
 1.20640000e-10 -1.78579041e+00  1.20640000e-10  1.51688271e+04 
 1.21140000e-10 -1.78573155e+00  1.21140000e-10  1.51683892e+04 
 1.21640000e-10 -1.78567268e+00  1.21640000e-10  1.51679504e+04 
 1.22140000e-10 -1.78561382e+00  1.22140000e-10  1.51675124e+04 
 1.22640000e-10 -1.78555496e+00  1.22640000e-10  1.51670737e+04 
 1.23140000e-10 -1.78549609e+00  1.23140000e-10  1.51666357e+04 
 1.23640000e-10 -1.78543723e+00  1.23640000e-10  1.51661969e+04 
 1.24140000e-10 -1.78537837e+00  1.24140000e-10  1.51657590e+04 
 1.24640000e-10 -1.78531951e+00  1.24640000e-10  1.51653203e+04 
 1.25140000e-10 -1.78526064e+00  1.25140000e-10  1.51648823e+04 
 1.25640000e-10 -1.78520178e+00  1.25640000e-10  1.51644436e+04 
 1.26140000e-10 -1.78514292e+00  1.26140000e-10  1.51640056e+04 
 1.26640000e-10 -1.78508406e+00  1.26640000e-10  1.51635669e+04 
 1.27140000e-10 -1.78502520e+00  1.27140000e-10  1.51631289e+04 
 1.27640000e-10 -1.78496634e+00  1.27640000e-10  1.51626902e+04 
 1.28140000e-10 -1.78490748e+00  1.28140000e-10  1.51622522e+04 
 1.28640000e-10 -1.78484862e+00  1.28640000e-10  1.51618136e+04 
 1.29140000e-10 -1.78478976e+00  1.29140000e-10  1.51613755e+04 
 1.29640000e-10 -1.78473090e+00  1.29640000e-10  1.51609369e+04 
 1.30140000e-10 -1.78467204e+00  1.30140000e-10  1.51604989e+04 
 1.30640000e-10 -1.78461318e+00  1.30640000e-10  1.51600603e+04 
 1.31140000e-10 -1.78455432e+00  1.31140000e-10  1.51596222e+04 
 1.31640000e-10 -1.78449546e+00  1.31640000e-10  1.51591836e+04 
 1.32140000e-10 -1.78443660e+00  1.32140000e-10  1.51587456e+04 
 1.32640000e-10 -1.78437775e+00  1.32640000e-10  1.51583070e+04 
 1.33140000e-10 -1.78431889e+00  1.33140000e-10  1.51578689e+04 
 1.33640000e-10 -1.78426003e+00  1.33640000e-10  1.51574304e+04 
 1.34140000e-10 -1.78420117e+00  1.34140000e-10  1.51569923e+04 
 1.34640000e-10 -1.78414232e+00  1.34640000e-10  1.51565538e+04 
 1.35140000e-10 -1.78408346e+00  1.35140000e-10  1.51561157e+04 
 1.35640000e-10 -1.78402460e+00  1.35640000e-10  1.51556772e+04 
 1.36140000e-10 -1.78396575e+00  1.36140000e-10  1.51552391e+04 
 1.36640000e-10 -1.78390689e+00  1.36640000e-10  1.51548006e+04 
 1.37140000e-10 -1.78384803e+00  1.37140000e-10  1.51543625e+04 
 1.37640000e-10 -1.78378918e+00  1.37640000e-10  1.51539240e+04 
 1.38140000e-10 -1.78373032e+00  1.38140000e-10  1.51534859e+04 
 1.38640000e-10 -1.78367147e+00  1.38640000e-10  1.51530474e+04 
 1.39140000e-10 -1.78361261e+00  1.39140000e-10  1.51526093e+04 
 1.39640000e-10 -1.78355376e+00  1.39640000e-10  1.51521709e+04 
 1.40140000e-10 -1.78349490e+00  1.40140000e-10  1.51517328e+04 
 1.40640000e-10 -1.78343605e+00  1.40640000e-10  1.51512943e+04 
 1.41140000e-10 -1.78337719e+00  1.41140000e-10  1.51508562e+04 
 1.41640000e-10 -1.78331834e+00  1.41640000e-10  1.51504178e+04 
 1.42140000e-10 -1.78325949e+00  1.42140000e-10  1.51499797e+04 
 1.42640000e-10 -1.78320063e+00  1.42640000e-10  1.51495412e+04 
 1.43140000e-10 -1.78314178e+00  1.43140000e-10  1.51491031e+04 
 1.43640000e-10 -1.78308293e+00  1.43640000e-10  1.51486647e+04 
 1.44140000e-10 -1.78302407e+00  1.44140000e-10  1.51482266e+04 
 1.44640000e-10 -1.78296522e+00  1.44640000e-10  1.51477882e+04 
 1.45140000e-10 -1.78290637e+00  1.45140000e-10  1.51473501e+04 
 1.45640000e-10 -1.78284752e+00  1.45640000e-10  1.51469117e+04 
 1.46140000e-10 -1.78278867e+00  1.46140000e-10  1.51464736e+04 
 1.46640000e-10 -1.78272981e+00  1.46640000e-10  1.51460352e+04 
 1.47140000e-10 -1.78267096e+00  1.47140000e-10  1.51455971e+04 
 1.47640000e-10 -1.78261211e+00  1.47640000e-10  1.51451587e+04 
 1.48140000e-10 -1.78255326e+00  1.48140000e-10  1.51447206e+04 
 1.48640000e-10 -1.78249441e+00  1.48640000e-10  1.51442822e+04 
 1.49140000e-10 -1.78243556e+00  1.49140000e-10  1.51438441e+04 
 1.49640000e-10 -1.78237671e+00  1.49640000e-10  1.51434058e+04 
 1.50140000e-10 -1.78231786e+00  1.50140000e-10  1.51429676e+04 
 1.50640000e-10 -1.78225901e+00  1.50640000e-10  1.51425293e+04 
 1.51140000e-10 -1.78220016e+00  1.51140000e-10  1.51420912e+04 
 1.51640000e-10 -1.78214131e+00  1.51640000e-10  1.51416528e+04 
 1.52140000e-10 -1.78208246e+00  1.52140000e-10  1.51412147e+04 
 1.52640000e-10 -1.78202361e+00  1.52640000e-10  1.51407764e+04 
 1.53140000e-10 -1.78196477e+00  1.53140000e-10  1.51403383e+04 
 1.53640000e-10 -1.78190592e+00  1.53640000e-10  1.51399000e+04 
 1.54140000e-10 -1.78184707e+00  1.54140000e-10  1.51394618e+04 
 1.54640000e-10 -1.78178822e+00  1.54640000e-10  1.51390235e+04 
 1.55140000e-10 -1.78172938e+00  1.55140000e-10  1.51385854e+04 
 1.55640000e-10 -1.78167053e+00  1.55640000e-10  1.51381471e+04 
 1.56140000e-10 -1.78161168e+00  1.56140000e-10  1.51377090e+04 
 1.56640000e-10 -1.78155283e+00  1.56640000e-10  1.51372707e+04 
 1.57140000e-10 -1.78149399e+00  1.57140000e-10  1.51368326e+04 
 1.57640000e-10 -1.78143514e+00  1.57640000e-10  1.51363943e+04 
 1.58140000e-10 -1.78137630e+00  1.58140000e-10  1.51359562e+04 
 1.58640000e-10 -1.78131745e+00  1.58640000e-10  1.51355179e+04 
 1.59140000e-10 -1.78125860e+00  1.59140000e-10  1.51350798e+04 
 1.59640000e-10 -1.78119976e+00  1.59640000e-10  1.51346415e+04 
 1.60140000e-10 -1.78114091e+00  1.60140000e-10  1.51342034e+04 
 1.60640000e-10 -1.78108207e+00  1.60640000e-10  1.51337652e+04 
 1.61140000e-10 -1.78102323e+00  1.61140000e-10  1.51333271e+04 
 1.61640000e-10 -1.78096438e+00  1.61640000e-10  1.51328888e+04 
 1.62140000e-10 -1.78090554e+00  1.62140000e-10  1.51324507e+04 
 1.62640000e-10 -1.78084669e+00  1.62640000e-10  1.51320125e+04 
 1.63140000e-10 -1.78078785e+00  1.63140000e-10  1.51315744e+04 
 1.63640000e-10 -1.78072901e+00  1.63640000e-10  1.51311361e+04 
 1.64140000e-10 -1.78067016e+00  1.64140000e-10  1.51306980e+04 
 1.64640000e-10 -1.78061132e+00  1.64640000e-10  1.51302598e+04 
 1.65140000e-10 -1.78055248e+00  1.65140000e-10  1.51298217e+04 
 1.65640000e-10 -1.78049364e+00  1.65640000e-10  1.51293835e+04 
 1.66140000e-10 -1.78043479e+00  1.66140000e-10  1.51289454e+04 
 1.66640000e-10 -1.78037595e+00  1.66640000e-10  1.51285072e+04 
 1.67140000e-10 -1.78031711e+00  1.67140000e-10  1.51280690e+04 
 1.67640000e-10 -1.78025827e+00  1.67640000e-10  1.51276308e+04 
 1.68140000e-10 -1.78019943e+00  1.68140000e-10  1.51271927e+04 
 1.68640000e-10 -1.78014059e+00  1.68640000e-10  1.51267545e+04 
 1.69140000e-10 -1.78008175e+00  1.69140000e-10  1.51263164e+04 
 1.69640000e-10 -1.78002290e+00  1.69640000e-10  1.51258783e+04 
 1.70140000e-10 -1.77996406e+00  1.70140000e-10  1.51254402e+04 
 1.70640000e-10 -1.77990522e+00  1.70640000e-10  1.51250020e+04 
 1.71140000e-10 -1.77984639e+00  1.71140000e-10  1.51245639e+04 
 1.71640000e-10 -1.77978755e+00  1.71640000e-10  1.51241257e+04 
 1.72140000e-10 -1.77972871e+00  1.72140000e-10  1.51236876e+04 
 1.72640000e-10 -1.77966987e+00  1.72640000e-10  1.51232495e+04 
 1.73140000e-10 -1.77961103e+00  1.73140000e-10  1.51228114e+04 
 1.73640000e-10 -1.77955219e+00  1.73640000e-10  1.51223732e+04 
 1.74140000e-10 -1.77949335e+00  1.74140000e-10  1.51219351e+04 
 1.74640000e-10 -1.77943451e+00  1.74640000e-10  1.51214970e+04 
 1.75140000e-10 -1.77937568e+00  1.75140000e-10  1.51210589e+04 
