 6.00058937e-06  2.50000000e+00 
 6.01000000e-06  2.50000000e+00 
 6.01100000e-06  2.25000000e+00 
 6.01300000e-06  1.75000000e+00 
 6.01700000e-06  7.50000000e-01 
 6.02000000e-06  0.00000000e+00 
 6.02038763e-06  0.00000000e+00 
 6.02116288e-06  0.00000000e+00 
 6.02271338e-06  0.00000000e+00 
 6.02581438e-06  0.00000000e+00 
 6.03201639e-06  0.00000000e+00 
 6.04201639e-06  0.00000000e+00 
 6.05201639e-06  0.00000000e+00 
 6.06201639e-06  0.00000000e+00 
 6.07201639e-06  0.00000000e+00 
 6.08201639e-06  0.00000000e+00 
 6.09201639e-06  0.00000000e+00 
 6.10201639e-06  0.00000000e+00 
 6.11201639e-06  0.00000000e+00 
 6.12201639e-06  0.00000000e+00 
 6.13201639e-06  0.00000000e+00 
 6.14201639e-06  0.00000000e+00 
 6.15201639e-06  0.00000000e+00 
 6.16201639e-06  0.00000000e+00 
 6.17201639e-06  0.00000000e+00 
 6.18201639e-06  0.00000000e+00 
 6.19201639e-06  0.00000000e+00 
 6.20201639e-06  0.00000000e+00 
 6.21201639e-06  0.00000000e+00 
 6.22201639e-06  0.00000000e+00 
 6.23201639e-06  0.00000000e+00 
 6.24201639e-06  0.00000000e+00 
 6.25201639e-06  0.00000000e+00 
 6.26201639e-06  0.00000000e+00 
 6.27201639e-06  0.00000000e+00 
 6.28201639e-06  0.00000000e+00 
 6.29201639e-06  0.00000000e+00 
 6.30201639e-06  0.00000000e+00 
 6.31201639e-06  0.00000000e+00 
 6.32201639e-06  0.00000000e+00 
 6.33201639e-06  0.00000000e+00 
 6.34201639e-06  0.00000000e+00 
 6.35201639e-06  0.00000000e+00 
 6.36201639e-06  0.00000000e+00 
 6.37201639e-06  0.00000000e+00 
 6.38201639e-06  0.00000000e+00 
 6.39201639e-06  0.00000000e+00 
 6.40201639e-06  0.00000000e+00 
 6.41201639e-06  0.00000000e+00 
 6.42201639e-06  0.00000000e+00 
 6.43201639e-06  0.00000000e+00 
 6.44201639e-06  0.00000000e+00 
 6.45201639e-06  0.00000000e+00 
 6.46201639e-06  0.00000000e+00 
 6.47201639e-06  0.00000000e+00 
 6.48201639e-06  0.00000000e+00 
 6.49201639e-06  0.00000000e+00 
 6.50201639e-06  0.00000000e+00 
 6.51201639e-06  0.00000000e+00 
 6.52201639e-06  0.00000000e+00 
 6.53201639e-06  0.00000000e+00 
 6.54201639e-06  0.00000000e+00 
 6.55201639e-06  0.00000000e+00 
 6.56201639e-06  0.00000000e+00 
 6.57201639e-06  0.00000000e+00 
 6.58201639e-06  0.00000000e+00 
 6.59201639e-06  0.00000000e+00 
 6.60201639e-06  0.00000000e+00 
 6.61201639e-06  0.00000000e+00 
 6.62201639e-06  0.00000000e+00 
 6.63201639e-06  0.00000000e+00 
 6.64201639e-06  0.00000000e+00 
 6.65201639e-06  0.00000000e+00 
 6.66201639e-06  0.00000000e+00 
 6.67201639e-06  0.00000000e+00 
 6.68201639e-06  0.00000000e+00 
 6.69201639e-06  0.00000000e+00 
 6.70201639e-06  0.00000000e+00 
 6.71201639e-06  0.00000000e+00 
 6.72201639e-06  0.00000000e+00 
 6.73201639e-06  0.00000000e+00 
 6.74201639e-06  0.00000000e+00 
 6.75201639e-06  0.00000000e+00 
 6.76201639e-06  0.00000000e+00 
 6.77201639e-06  0.00000000e+00 
 6.78201639e-06  0.00000000e+00 
 6.79201639e-06  0.00000000e+00 
 6.80201639e-06  0.00000000e+00 
 6.81201639e-06  0.00000000e+00 
 6.82201639e-06  0.00000000e+00 
 6.83201639e-06  0.00000000e+00 
 6.84201639e-06  0.00000000e+00 
 6.85201639e-06  0.00000000e+00 
 6.86201639e-06  0.00000000e+00 
 6.87201639e-06  0.00000000e+00 
 6.88201639e-06  0.00000000e+00 
 6.89201639e-06  0.00000000e+00 
 6.90201639e-06  0.00000000e+00 
 6.91201639e-06  0.00000000e+00 
 6.92201639e-06  0.00000000e+00 
 6.93201639e-06  0.00000000e+00 
 6.94201639e-06  0.00000000e+00 
 6.95201639e-06  0.00000000e+00 
 6.96201639e-06  0.00000000e+00 
 6.97201639e-06  0.00000000e+00 
 6.98201639e-06  0.00000000e+00 
 6.99201639e-06  0.00000000e+00 
 7.00201639e-06  0.00000000e+00 
 7.01201639e-06  0.00000000e+00 
 7.02201639e-06  0.00000000e+00 
 7.03201639e-06  0.00000000e+00 
 7.04201639e-06  0.00000000e+00 
 7.05201639e-06  0.00000000e+00 
 7.06201639e-06  0.00000000e+00 
 7.07201639e-06  0.00000000e+00 
 7.08201639e-06  0.00000000e+00 
 7.09201639e-06  0.00000000e+00 
 7.10201639e-06  0.00000000e+00 
 7.11201639e-06  0.00000000e+00 
 7.12201639e-06  0.00000000e+00 
 7.13201639e-06  0.00000000e+00 
 7.14201639e-06  0.00000000e+00 
 7.15201639e-06  0.00000000e+00 
 7.16201639e-06  0.00000000e+00 
 7.17201639e-06  0.00000000e+00 
 7.18201639e-06  0.00000000e+00 
 7.19201639e-06  0.00000000e+00 
 7.20201639e-06  0.00000000e+00 
 7.21201639e-06  0.00000000e+00 
 7.22201639e-06  0.00000000e+00 
 7.23201639e-06  0.00000000e+00 
 7.24201639e-06  0.00000000e+00 
 7.25201639e-06  0.00000000e+00 
 7.26201639e-06  0.00000000e+00 
 7.27201639e-06  0.00000000e+00 
 7.28201639e-06  0.00000000e+00 
 7.29201639e-06  0.00000000e+00 
 7.30201639e-06  0.00000000e+00 
 7.31201639e-06  0.00000000e+00 
 7.32201639e-06  0.00000000e+00 
 7.33201639e-06  0.00000000e+00 
 7.34201639e-06  0.00000000e+00 
 7.35201639e-06  0.00000000e+00 
 7.36201639e-06  0.00000000e+00 
 7.37201639e-06  0.00000000e+00 
 7.38201639e-06  0.00000000e+00 
 7.39201639e-06  0.00000000e+00 
 7.40201639e-06  0.00000000e+00 
 7.41201639e-06  0.00000000e+00 
 7.42201639e-06  0.00000000e+00 
 7.43201639e-06  0.00000000e+00 
 7.44201639e-06  0.00000000e+00 
 7.45201639e-06  0.00000000e+00 
 7.46201639e-06  0.00000000e+00 
 7.47201639e-06  0.00000000e+00 
 7.48201639e-06  0.00000000e+00 
 7.49201639e-06  0.00000000e+00 
 7.50201639e-06  0.00000000e+00 
 7.51201639e-06  0.00000000e+00 
 7.52201639e-06  0.00000000e+00 
 7.53201639e-06  0.00000000e+00 
 7.54201639e-06  0.00000000e+00 
 7.55201639e-06  0.00000000e+00 
 7.56201639e-06  0.00000000e+00 
 7.57201639e-06  0.00000000e+00 
 7.58201639e-06  0.00000000e+00 
 7.59201639e-06  0.00000000e+00 
 7.60201639e-06  0.00000000e+00 
