 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-08  0.00000000e+00  1.00000000e-08  0.00000000e+00 
 2.00000000e-08  0.00000000e+00  2.00000000e-08  0.00000000e+00 
 4.00000000e-08  0.00000000e+00  4.00000000e-08  0.00000000e+00 
 8.00000000e-08  0.00000000e+00  8.00000000e-08  0.00000000e+00 
 1.60000000e-07  0.00000000e+00  1.60000000e-07  0.00000000e+00 
 3.20000000e-07  0.00000000e+00  3.20000000e-07  0.00000000e+00 
 6.40000000e-07  0.00000000e+00  6.40000000e-07  0.00000000e+00 
 1.00000000e-06  0.00000000e+00  1.00000000e-06  0.00000000e+00 
 1.00512348e-06  1.28087108e-02  1.00512348e-06  1.16448249e-03 
 1.01537045e-06  3.84261324e-02  1.01537045e-06  3.49355594e-03 
 1.03586439e-06  8.96609755e-02  1.03586439e-06  8.15235365e-03 
 1.06132600e-06  1.53315001e-01  1.06132600e-06  1.39416396e-02 
 1.11224922e-06  2.80623051e-01  1.11224922e-06  2.55242295e-02 
 1.21409566e-06  5.35239151e-01  1.21409566e-06  4.87054807e-02 
 1.41778854e-06  1.04447135e+00  1.41778854e-06  9.51322613e-02 
 1.82517430e-06  2.06293575e+00  1.82517430e-06  1.88242875e-01 
 2.00000000e-06  2.50000000e+00  2.00000000e-06  2.28305486e-01 
 2.08147715e-06  2.50000000e+00  2.08147715e-06  2.28473739e-01 
 2.24443146e-06  2.50000000e+00  2.24443146e-06  2.28810218e-01 
 2.57034007e-06  2.50000000e+00  2.57034007e-06  2.29483028e-01 
 3.22215728e-06  2.50000000e+00  3.22215728e-06  2.30828049e-01 
 4.52579172e-06  2.50000000e+00  4.52579172e-06  2.33515703e-01 
 7.13306059e-06  2.50000000e+00  7.13306059e-06  2.38881466e-01 
 1.23475983e-05  2.50000000e+00  1.23475983e-05  2.49574927e-01 
 2.23475983e-05  2.50000000e+00  2.23475983e-05  2.69940764e-01 
 3.23475983e-05  2.50000000e+00  3.23475983e-05  2.90122296e-01 
 4.23475983e-05  2.50000000e+00  4.23475983e-05  3.10121189e-01 
 5.23475983e-05  2.50000000e+00  5.23475983e-05  3.29939097e-01 
 6.23475983e-05  2.50000000e+00  6.23475983e-05  3.49577657e-01 
 7.23475983e-05  2.50000000e+00  7.23475983e-05  3.69038493e-01 
 8.23475983e-05  2.50000000e+00  8.23475983e-05  3.88323212e-01 
 9.23475983e-05  2.50000000e+00  9.23475983e-05  4.07433410e-01 
 1.02347598e-04  2.50000000e+00  1.02347598e-04  4.26370664e-01 
 1.12347598e-04  2.50000000e+00  1.12347598e-04  4.45136540e-01 
 1.22347598e-04  2.50000000e+00  1.22347598e-04  4.63732590e-01 
 1.32347598e-04  2.50000000e+00  1.32347598e-04  4.82160349e-01 
 1.42347598e-04  2.50000000e+00  1.42347598e-04  5.00421341e-01 
 1.52347598e-04  2.50000000e+00  1.52347598e-04  5.18517076e-01 
 1.62347598e-04  2.50000000e+00  1.62347598e-04  5.36449048e-01 
 1.72347598e-04  2.50000000e+00  1.72347598e-04  5.54218740e-01 
 1.82347598e-04  2.50000000e+00  1.82347598e-04  5.71827620e-01 
 1.92347598e-04  2.50000000e+00  1.92347598e-04  5.89277144e-01 
 2.02347598e-04  2.50000000e+00  2.02347598e-04  6.06568753e-01 
 2.12347598e-04  2.50000000e+00  2.12347598e-04  6.23703878e-01 
 2.22347598e-04  2.50000000e+00  2.22347598e-04  6.40683933e-01 
 2.32347598e-04  2.50000000e+00  2.32347598e-04  6.57510323e-01 
 2.42347598e-04  2.50000000e+00  2.42347598e-04  6.74184438e-01 
 2.52347598e-04  2.50000000e+00  2.52347598e-04  6.90707655e-01 
 2.62347598e-04  2.50000000e+00  2.62347598e-04  7.07081342e-01 
 2.72347598e-04  2.50000000e+00  2.72347598e-04  7.23306850e-01 
 2.82347598e-04  2.50000000e+00  2.82347598e-04  7.39385521e-01 
 2.92347598e-04  2.50000000e+00  2.92347598e-04  7.55318684e-01 
 3.02347598e-04  2.50000000e+00  3.02347598e-04  7.71107655e-01 
 3.12347598e-04  2.50000000e+00  3.12347598e-04  7.86753739e-01 
 3.22347598e-04  2.50000000e+00  3.22347598e-04  8.02258231e-01 
 3.32347598e-04  2.50000000e+00  3.32347598e-04  8.17622409e-01 
 3.42347598e-04  2.50000000e+00  3.42347598e-04  8.32847546e-01 
 3.52347598e-04  2.50000000e+00  3.52347598e-04  8.47934899e-01 
 3.62347598e-04  2.50000000e+00  3.62347598e-04  8.62885714e-01 
 3.72347598e-04  2.50000000e+00  3.72347598e-04  8.77701228e-01 
 3.82347598e-04  2.50000000e+00  3.82347598e-04  8.92382665e-01 
 3.92347598e-04  2.50000000e+00  3.92347598e-04  9.06931238e-01 
 4.02347598e-04  2.50000000e+00  4.02347598e-04  9.21348150e-01 
 4.12347598e-04  2.50000000e+00  4.12347598e-04  9.35634592e-01 
 4.22347598e-04  2.50000000e+00  4.22347598e-04  9.49791745e-01 
 4.32347598e-04  2.50000000e+00  4.32347598e-04  9.63820779e-01 
 4.42347598e-04  2.50000000e+00  4.42347598e-04  9.77722853e-01 
 4.52347598e-04  2.50000000e+00  4.52347598e-04  9.91499117e-01 
 4.62347598e-04  2.50000000e+00  4.62347598e-04  1.00515071e+00 
 4.72347598e-04  2.50000000e+00  4.72347598e-04  1.01867876e+00 
 4.82347598e-04  2.50000000e+00  4.82347598e-04  1.03208438e+00 
