 1.24613750e-11  1.00000000e+00 
 1.46127900e-11  2.00000000e+00 
 1.54638600e-11  3.00000000e+00 
 1.59450250e-11  4.00000000e+00 
 1.62669350e-11  5.00000000e+00 
 1.64745350e-11  6.00000000e+00 
 1.66354750e-11  7.00000000e+00 
 1.67674700e-11  8.00000000e+00 
 1.68799350e-11  9.00000000e+00 
 1.69786950e-11  1.00000000e+01 
 1.70673550e-11  1.10000000e+01 
 1.71484050e-11  1.20000000e+01 
 1.72235250e-11  1.30000000e+01 
 1.72940300e-11  1.40000000e+01 
 1.73609200e-11  1.50000000e+01 
 1.74247250e-11  1.60000000e+01 
 1.74860000e-11  1.70000000e+01 
 1.75451100e-11  1.80000000e+01 
 1.76023950e-11  1.90000000e+01 
 1.76582500e-11  2.00000000e+01 
